date,node_id,num_households,day_of_week,is_weekend,is_holiday,waste_organic_kg,waste_recyclable_kg,waste_other_kg
2026-06-29,P03,94,0,0,0,65.0,20.2,30.6
2026-06-30,P03,94,1,0,0,66.7,22.5,28.4
2026-07-01,P03,94,2,0,0,64.8,23.3,29.7
2026-07-02,P03,94,3,0,0,58.2,22.3,25.5
2026-07-03,P03,94,4,0,0,64.6,23.6,28.1
2026-07-04,P03,94,5,1,0,78.9,19.8,30.2
2026-07-05,P03,94,6,1,0,76.1,22.9,30.8
2026-07-06,P03,94,0,0,0,59.4,24.8,28.6
2026-07-07,P03,94,1,0,0,62.3,23.6,25.5
2026-07-08,P03,94,2,0,0,64.5,22.7,30.6
2026-07-09,P03,94,3,0,0,61.4,22.0,29.1
2026-07-10,P03,94,4,0,0,62.0,20.5,27.9
2026-07-11,P03,94,5,1,0,82.5,22.5,26.3
2026-07-12,P03,94,6,1,0,80.5,19.3,23.5
2026-07-13,P03,94,0,0,0,62.2,23.0,28.8
2026-07-14,P03,94,1,0,0,58.9,22.4,25.1
2026-07-15,P03,94,2,0,0,63.1,19.7,28.0
2026-07-16,P03,94,3,0,0,63.2,19.5,27.1
2026-07-17,P03,94,4,0,0,65.2,25.4,24.9
2026-07-18,P03,94,5,1,0,79.1,20.4,25.2
2026-07-19,P03,94,6,1,0,83.8,23.8,26.5
2026-07-20,P03,94,0,0,0,63.1,23.8,28.7
2026-07-21,P03,94,1,0,0,70.6,23.7,21.5
2026-07-22,P03,94,2,0,0,61.2,21.3,27.8
2026-07-23,P03,94,3,0,0,62.3,21.5,25.8
2026-07-24,P03,94,4,0,0,67.3,23.7,26.8
2026-07-25,P03,94,5,1,0,80.3,23.9,31.2
2026-07-26,P03,94,6,1,0,73.9,24.0,26.9
2026-07-27,P03,94,0,0,0,66.6,22.3,23.1
2026-07-28,P03,94,1,0,0,62.4,19.4,27.8
2026-07-29,P03,94,2,0,0,62.0,21.9,24.9
2026-07-30,P03,94,3,0,0,58.1,21.1,27.7
2026-07-31,P03,94,4,0,0,67.1,23.9,27.2
2026-08-01,P03,94,5,1,0,82.6,20.2,29.8
2026-08-02,P03,94,6,1,0,77.1,23.1,29.7
2026-08-03,P03,94,0,0,0,59.7,24.1,28.3
2026-08-04,P03,94,1,0,0,71.2,22.1,31.2
2026-08-05,P03,94,2,0,0,64.7,20.5,31.4
2026-08-06,P03,94,3,0,0,58.3,18.6,30.2
2026-08-07,P03,94,4,0,0,66.2,22.7,27.7
2026-08-08,P03,94,5,1,0,83.7,23.9,26.8
2026-08-09,P03,94,6,1,0,80.5,20.4,27.0
2026-08-10,P03,94,0,0,0,58.3,18.6,25.6
2026-08-11,P03,94,1,0,0,66.8,20.6,27.0
2026-08-12,P03,94,2,0,0,57.9,24.2,28.3
2026-08-13,P03,94,3,0,0,64.1,22.4,25.6
2026-08-14,P03,94,4,0,0,58.6,24.1,28.2
2026-08-15,P03,94,5,1,0,80.7,16.9,30.8
2026-08-16,P03,94,6,1,0,76.0,26.6,27.1
2026-08-17,P03,94,0,0,0,62.3,23.8,26.3
2026-08-18,P03,94,1,0,0,65.5,21.5,31.2
2026-08-19,P03,94,2,0,0,65.2,23.5,26.7
2026-08-20,P03,94,3,0,0,61.5,23.2,23.7
2026-08-21,P03,94,4,0,0,60.2,24.3,25.4
2026-08-22,P03,94,5,1,0,82.6,21.5,29.0
2026-08-23,P03,94,6,1,0,73.5,23.5,29.3
2026-08-24,P03,94,0,0,0,66.5,25.1,31.1
2026-08-25,P03,94,1,0,0,63.0,20.4,31.3
2026-08-26,P03,94,2,0,0,57.4,21.8,30.0
2026-08-27,P03,94,3,0,0,63.9,25.5,28.3
2026-08-28,P03,94,4,0,0,55.9,22.1,28.7
2026-08-29,P03,94,5,1,0,76.5,25.2,27.7
2026-08-30,P03,94,6,1,0,72.4,23.5,25.7
2026-08-31,P03,94,0,0,0,68.6,23.1,25.1
2026-09-01,P03,94,1,0,0,66.3,26.9,23.8
2026-09-02,P03,94,2,0,0,65.6,23.5,28.7
2026-09-03,P03,94,3,0,0,63.5,23.5,26.7
2026-09-04,P03,94,4,0,0,67.5,20.2,32.7
2026-09-05,P03,94,5,1,0,83.5,20.5,28.3
2026-09-06,P03,94,6,1,0,83.1,21.7,27.9
2026-09-07,P03,94,0,0,0,60.7,24.7,26.9
2026-09-08,P03,94,1,0,0,62.2,23.6,27.8
2026-09-09,P03,94,2,0,0,59.0,20.2,24.9
2026-09-10,P03,94,3,0,0,57.8,19.5,26.6
2026-09-11,P03,94,4,0,0,63.4,22.7,26.4
2026-09-12,P03,94,5,1,0,74.0,20.8,25.2
2026-09-13,P03,94,6,1,0,73.2,23.9,25.1
2026-09-14,P03,94,0,0,0,62.3,21.5,33.8
2026-03-19,P04,25,3,0,0,14.7,6.1,7.3
2026-03-20,P04,25,4,0,0,15.7,6.2,7.6
2026-03-21,P04,25,5,1,0,19.6,6.2,7.7
2026-03-22,P04,25,6,1,0,21.9,5.7,8.4
2026-03-23,P04,25,0,0,0,16.3,5.1,7.8
2026-03-24,P04,25,1,0,0,16.4,5.6,8.1
2026-03-25,P04,25,2,0,0,16.0,6.5,7.5
2026-03-26,P04,25,3,0,0,17.2,6.3,7.8
2026-03-27,P04,25,4,0,0,15.5,6.4,7.5
2026-03-28,P04,25,5,1,0,22.6,6.2,8.0
2026-03-29,P04,25,6,1,0,19.9,5.8,7.6
2026-03-30,P04,25,0,0,0,15.3,5.4,7.4
2026-03-31,P04,25,1,0,0,16.4,6.1,8.2
2026-04-01,P04,25,2,0,0,16.1,6.3,7.4
2026-04-02,P04,25,3,0,0,16.3,6.1,6.3
2026-04-03,P04,25,4,0,0,16.6,5.7,6.9
2026-04-04,P04,25,5,1,0,18.8,5.8,6.4
2026-04-05,P04,25,6,1,0,21.5,5.9,6.5
2026-04-06,P04,25,0,0,0,15.8,6.4,7.1
2026-04-07,P04,25,1,0,0,16.2,5.8,7.4
2026-04-08,P04,25,2,0,0,14.8,6.0,7.2
2026-04-09,P04,25,3,0,0,19.4,5.9,7.2
2026-04-10,P04,25,4,0,0,17.5,5.9,7.7
2026-04-11,P04,25,5,1,0,19.8,6.7,7.1
2026-04-12,P04,25,6,1,0,21.0,6.5,7.3
2026-04-13,P04,25,0,0,0,16.5,6.3,7.9
2026-04-14,P04,25,1,0,0,15.4,6.1,6.9
2026-04-15,P04,25,2,0,0,15.8,5.7,8.2
2026-04-16,P04,25,3,0,0,18.1,7.3,7.5
2026-04-17,P04,25,4,0,0,15.7,5.5,8.5
2026-04-18,P04,25,5,1,0,19.1,5.8,7.2
2026-04-19,P04,25,6,1,0,22.4,5.5,8.2
2026-04-20,P04,25,0,0,0,17.8,5.9,7.8
2026-04-21,P04,25,1,0,0,15.0,6.0,7.4
2026-04-22,P04,25,2,0,0,13.9,6.2,7.7
2026-04-23,P04,25,3,0,0,14.8,5.3,7.1
2026-04-24,P04,25,4,0,0,16.0,5.9,6.9
2026-04-25,P04,25,5,1,0,19.6,6.1,7.2
2026-04-26,P04,25,6,1,0,20.5,5.9,7.8
2026-04-27,P04,25,0,0,0,16.3,6.4,7.6
2026-04-28,P04,25,1,0,0,17.4,6.6,6.6
2026-04-29,P04,25,2,0,0,17.4,6.9,6.9
2026-04-30,P04,25,3,0,0,16.5,5.8,7.8
2026-05-01,P04,25,4,0,0,17.0,5.7,8.3
2026-05-02,P04,25,5,1,0,19.8,5.9,8.1
2026-05-03,P04,25,6,1,0,22.6,5.8,8.0
2026-05-04,P04,25,0,0,0,16.7,5.2,6.9
2026-05-05,P04,25,1,0,0,15.3,5.8,7.2
2026-05-06,P04,25,2,0,0,16.5,6.6,7.8
2026-05-07,P04,25,3,0,0,19.1,5.9,8.0
2026-05-08,P04,25,4,0,0,16.9,6.7,7.3
2026-05-09,P04,25,5,1,0,21.5,6.8,7.1
2026-05-10,P04,25,6,1,0,20.6,6.2,7.2
2026-05-11,P04,25,0,0,0,15.6,6.9,7.4
2026-05-12,P04,25,1,0,0,18.2,5.8,7.4
2026-05-13,P04,25,2,0,0,17.3,5.9,7.0
2026-05-14,P04,25,3,0,0,15.8,6.1,7.1
2026-05-15,P04,25,4,0,0,16.6,4.9,7.2
2026-05-16,P04,25,5,1,0,20.4,5.8,6.9
2026-05-17,P04,25,6,1,0,19.8,6.0,8.4
2026-05-18,P04,25,0,0,0,15.1,5.9,8.1
2026-05-19,P04,25,1,0,0,16.8,6.0,7.2
2026-05-20,P04,25,2,0,0,16.5,6.0,6.2
2026-05-21,P04,25,3,0,0,15.8,5.1,8.3
2026-05-22,P04,25,4,0,0,17.3,5.6,8.0
2026-05-23,P04,25,5,1,0,23.0,5.7,8.3
2026-05-24,P04,25,6,1,0,21.0,5.9,6.8
2026-05-25,P04,25,0,0,0,15.9,5.8,6.1
2026-05-26,P04,25,1,0,0,17.0,5.8,7.8
2026-05-27,P04,25,2,0,0,16.1,7.4,6.5
2026-05-28,P04,25,3,0,0,15.6,6.3,8.9
2026-05-29,P04,25,4,0,0,15.5,6.9,6.9
2026-05-30,P04,25,5,1,0,21.9,6.0,8.8
2026-05-31,P04,25,6,1,0,22.4,5.7,9.3
2026-06-01,P04,25,0,0,0,15.4,5.8,8.6
2026-06-02,P04,25,1,0,0,15.8,5.7,7.6
2026-06-03,P04,25,2,0,0,16.9,6.2,7.1
2026-06-04,P04,25,3,0,0,16.7,6.3,8.4
2026-06-05,P04,25,4,0,0,16.8,5.4,7.5
2026-06-06,P04,25,5,1,0,20.0,6.6,6.5
2026-06-07,P04,25,6,1,0,21.2,5.5,8.3
2026-06-08,P04,25,0,0,0,17.3,6.1,7.8
2026-06-09,P04,25,1,0,0,16.2,6.3,7.5
2026-06-10,P04,25,2,0,0,17.2,6.0,6.0
2026-06-11,P04,25,3,0,0,16.0,6.7,8.4
2026-06-12,P04,25,4,0,0,16.6,5.9,7.3
2026-06-13,P04,25,5,1,0,21.2,6.3,6.9
2026-06-14,P04,25,6,1,0,21.3,6.6,6.9
2026-06-15,P04,25,0,0,0,16.3,6.2,7.9
2026-06-16,P04,25,1,0,0,16.1,5.7,7.2
2026-06-17,P04,25,2,0,0,16.9,6.2,7.5
2026-06-18,P04,25,3,0,0,15.1,5.5,7.9
2026-06-19,P04,25,4,0,0,15.3,6.1,7.3
2026-06-20,P04,25,5,1,0,20.0,6.0,8.5
2026-06-21,P04,25,6,1,0,20.9,5.9,6.6
2026-06-22,P04,25,0,0,0,17.0,6.5,7.9
2026-06-23,P04,25,1,0,0,17.7,6.2,6.7
2026-06-24,P04,25,2,0,0,16.5,6.3,7.9
2026-06-25,P04,25,3,0,0,16.0,6.0,7.7
2026-06-26,P04,25,4,0,0,17.8,6.5,7.9
2026-06-27,P04,25,5,1,0,21.0,5.5,6.8
2026-06-28,P04,25,6,1,0,20.5,6.5,7.7
2026-06-29,P04,25,0,0,0,17.1,5.3,6.6
2026-06-30,P04,25,1,0,0,17.6,6.0,6.7
2026-07-01,P04,25,2,0,0,17.4,6.1,9.3
2026-07-02,P04,25,3,0,0,17.7,6.2,7.4
2026-07-03,P04,25,4,0,0,16.7,6.0,6.6
2026-07-04,P04,25,5,1,0,21.5,6.1,5.8
2026-07-05,P04,25,6,1,0,20.0,5.6,8.1
2026-07-06,P04,25,0,0,0,16.5,6.7,6.5
2026-07-07,P04,25,1,0,0,15.4,6.5,7.1
2026-07-08,P04,25,2,0,0,15.5,5.7,7.0
2026-07-09,P04,25,3,0,0,17.0,6.5,6.5
2026-07-10,P04,25,4,0,0,16.2,6.0,7.5
2026-07-11,P04,25,5,1,0,21.4,6.1,7.2
2026-07-12,P04,25,6,1,0,19.5,5.1,7.3
2026-07-13,P04,25,0,0,0,16.5,6.4,7.3
2026-07-14,P04,25,1,0,0,18.8,6.0,7.2
2026-07-15,P04,25,2,0,0,16.9,5.5,7.6
2026-07-16,P04,25,3,0,0,14.5,6.3,7.5
2026-07-17,P04,25,4,0,0,16.7,6.1,6.7
2026-07-18,P04,25,5,1,0,19.7,6.8,7.8
2026-07-19,P04,25,6,1,0,20.0,6.2,7.7
2026-07-20,P04,25,0,0,0,18.4,6.5,7.7
2026-07-21,P04,25,1,0,0,16.1,6.9,7.4
2026-07-22,P04,25,2,0,0,15.6,5.4,7.0
2026-07-23,P04,25,3,0,0,16.1,6.4,8.0
2026-07-24,P04,25,4,0,0,17.6,6.1,8.0
2026-07-25,P04,25,5,1,0,22.9,6.4,8.5
2026-07-26,P04,25,6,1,0,19.1,5.6,7.0
2026-07-27,P04,25,0,0,0,13.8,6.0,8.3
2026-07-28,P04,25,1,0,0,16.0,6.1,7.0
2026-07-29,P04,25,2,0,0,16.0,6.1,6.8
2026-07-30,P04,25,3,0,0,17.7,5.1,7.7
2026-07-31,P04,25,4,0,0,16.0,6.7,8.0
2026-08-01,P04,25,5,1,0,18.6,4.8,6.9
2026-08-02,P04,25,6,1,0,20.1,5.9,7.5
2026-08-03,P04,25,0,0,0,17.2,5.3,6.4
2026-08-04,P04,25,1,0,0,16.7,5.8,7.4
2026-08-05,P04,25,2,0,0,15.9,5.9,8.4
2026-08-06,P04,25,3,0,0,14.9,5.4,7.9
2026-08-07,P04,25,4,0,0,18.1,5.9,6.7
2026-08-08,P04,25,5,1,0,18.6,6.1,6.8
2026-08-09,P04,25,6,1,0,22.8,7.1,7.6
2026-08-10,P04,25,0,0,0,17.0,5.9,8.2
2026-08-11,P04,25,1,0,0,16.5,6.0,8.3
2026-08-12,P04,25,2,0,0,17.1,7.0,6.5
2026-08-13,P04,25,3,0,0,15.9,5.6,8.0
2026-08-14,P04,25,4,0,0,16.0,6.3,6.8
2026-08-15,P04,25,5,1,0,20.5,7.1,8.5
2026-08-16,P04,25,6,1,0,18.8,6.2,8.0
2026-08-17,P04,25,0,0,0,16.0,5.5,7.9
2026-08-18,P04,25,1,0,0,16.6,6.3,7.4
2026-08-19,P04,25,2,0,0,18.8,5.6,7.2
2026-08-20,P04,25,3,0,0,17.0,6.4,6.7
2026-08-21,P04,25,4,0,0,17.8,5.3,7.5
2026-08-22,P04,25,5,1,0,20.3,5.7,8.2
2026-08-23,P04,25,6,1,0,18.3,5.6,7.0
2026-08-24,P04,25,0,0,0,17.4,6.7,8.0
2026-08-25,P04,25,1,0,0,17.9,4.9,7.6
2026-08-26,P04,25,2,0,0,15.1,5.8,7.6
2026-08-27,P04,25,3,0,0,16.6,6.7,6.3
2026-08-28,P04,25,4,0,0,15.7,5.3,6.5
2026-08-29,P04,25,5,1,0,21.6,6.1,8.4
2026-08-30,P04,25,6,1,0,21.8,6.0,6.9
2026-08-31,P04,25,0,0,0,17.5,5.7,6.8
2026-09-01,P04,25,1,0,0,15.4,6.1,8.3
2026-09-02,P04,25,2,0,0,16.6,6.6,7.6
2026-09-03,P04,25,3,0,0,16.1,7.3,8.6
2026-09-04,P04,25,4,0,0,16.7,5.6,6.5
2026-09-05,P04,25,5,1,0,21.0,5.9,7.8
2026-09-06,P04,25,6,1,0,20.9,6.2,8.2
2026-09-07,P04,25,0,0,0,16.8,5.7,7.0
2026-09-08,P04,25,1,0,0,17.1,5.5,7.9
2026-09-09,P04,25,2,0,0,17.2,6.0,7.0
2026-09-10,P04,25,3,0,0,14.7,5.5,6.5
2026-09-11,P04,25,4,0,0,16.5,5.8,6.9
2026-09-12,P04,25,5,1,0,21.5,6.1,7.5
2026-09-13,P04,25,6,1,0,21.2,6.5,6.5
2026-09-14,P04,25,0,0,0,17.2,5.1,7.0
2026-03-19,P05,120,3,0,0,84.4,30.5,38.1
2026-03-20,P05,120,4,0,0,80.5,32.2,31.7
2026-03-21,P05,120,5,1,0,98.0,29.1,42.1
2026-03-22,P05,120,6,1,0,104.4,31.4,34.0
2026-03-23,P05,120,0,0,0,90.3,30.0,33.3
2026-03-24,P05,120,1,0,0,90.8,25.6,33.7
2026-03-25,P05,120,2,0,0,78.5,26.7,37.7
2026-03-26,P05,120,3,0,0,80.9,29.2,41.7
2026-03-27,P05,120,4,0,0,71.8,32.1,33.8
2026-03-28,P05,120,5,1,0,106.5,33.4,42.8
2026-03-29,P05,120,6,1,0,98.6,26.3,37.1
2026-03-30,P05,120,0,0,0,79.3,24.9,38.3
2026-03-31,P05,120,1,0,0,75.2,32.3,39.0
2026-04-01,P05,120,2,0,0,78.3,29.0,35.5
2026-04-02,P05,120,3,0,0,77.4,36.1,33.5
2026-04-03,P05,120,4,0,0,79.9,31.2,35.1
2026-04-04,P05,120,5,1,0,96.5,25.9,39.6
2026-04-05,P05,120,6,1,0,102.9,30.0,31.8
2026-04-06,P05,120,0,0,0,82.0,29.6,35.2
2026-04-07,P05,120,1,0,0,73.0,28.8,33.7
2026-04-08,P05,120,2,0,0,80.0,29.1,35.2
2026-04-09,P05,120,3,0,0,83.8,28.8,37.7
2026-04-10,P05,120,4,0,0,81.6,31.3,33.4
2026-04-11,P05,120,5,1,0,97.9,31.1,36.6
2026-04-12,P05,120,6,1,0,104.9,30.7,34.9
2026-04-13,P05,120,0,0,0,83.8,28.4,39.0
2026-04-14,P05,120,1,0,0,88.5,31.5,42.8
2026-04-15,P05,120,2,0,0,72.2,27.7,35.4
2026-04-16,P05,120,3,0,0,77.7,29.8,35.1
2026-04-17,P05,120,4,0,0,84.9,31.2,37.4
2026-04-18,P05,120,5,1,0,94.7,30.2,38.1
2026-04-19,P05,120,6,1,0,101.2,29.0,40.2
2026-04-20,P05,120,0,0,0,77.0,28.1,38.1
2026-04-21,P05,120,1,0,0,82.1,30.9,35.4
2026-04-22,P05,120,2,0,0,73.3,26.1,34.9
2026-04-23,P05,120,3,0,0,83.4,30.8,30.9
2026-04-24,P05,120,4,0,0,82.2,28.7,33.2
2026-04-25,P05,120,5,1,0,110.0,29.6,38.6
2026-04-26,P05,120,6,1,0,111.8,27.6,35.0
2026-04-27,P05,120,0,0,0,86.7,25.9,36.4
2026-04-28,P05,120,1,0,0,79.8,31.2,37.4
2026-04-29,P05,120,2,0,0,75.2,31.2,38.6
2026-04-30,P05,120,3,0,0,74.6,27.4,34.7
2026-05-01,P05,120,4,0,0,74.1,31.4,35.2
2026-05-02,P05,120,5,1,0,98.2,26.5,35.0
2026-05-03,P05,120,6,1,0,106.6,30.7,31.5
2026-05-04,P05,120,0,0,0,74.9,30.4,34.7
2026-05-05,P05,120,1,0,0,77.0,27.0,32.3
2026-05-06,P05,120,2,0,0,80.1,28.1,39.5
2026-05-07,P05,120,3,0,0,79.3,26.7,38.2
2026-05-08,P05,120,4,0,0,86.0,27.2,31.3
2026-05-09,P05,120,5,1,0,97.2,25.8,40.9
2026-05-10,P05,120,6,1,0,92.9,28.2,40.4
2026-05-11,P05,120,0,0,0,83.8,27.8,33.9
2026-05-12,P05,120,1,0,0,78.7,28.4,40.5
2026-05-13,P05,120,2,0,0,78.9,25.8,39.0
2026-05-14,P05,120,3,0,0,84.6,28.4,38.4
2026-05-15,P05,120,4,0,0,79.8,26.2,35.9
2026-05-16,P05,120,5,1,0,94.0,27.5,33.5
2026-05-17,P05,120,6,1,0,101.1,29.4,32.4
2026-05-18,P05,120,0,0,0,75.2,28.9,37.5
2026-05-19,P05,120,1,0,0,79.9,23.8,39.9
2026-05-20,P05,120,2,0,0,88.1,32.6,37.8
2026-05-21,P05,120,3,0,0,82.8,27.4,36.7
2026-05-22,P05,120,4,0,0,74.2,29.2,32.0
2026-05-23,P05,120,5,1,0,102.3,28.1,38.4
2026-05-24,P05,120,6,1,0,100.4,27.9,38.6
2026-05-25,P05,120,0,0,0,74.0,28.3,34.6
2026-05-26,P05,120,1,0,0,83.2,28.8,37.0
2026-05-27,P05,120,2,0,0,82.1,23.5,33.5
2026-05-28,P05,120,3,0,0,80.2,31.3,37.8
2026-05-29,P05,120,4,0,0,85.9,28.4,36.5
2026-05-30,P05,120,5,1,0,97.1,27.9,33.8
2026-05-31,P05,120,6,1,0,96.9,28.5,34.3
2026-06-01,P05,120,0,0,0,79.7,24.7,37.4
2026-06-02,P05,120,1,0,0,80.5,30.0,34.8
2026-06-03,P05,120,2,0,0,77.2,31.2,35.7
2026-06-04,P05,120,3,0,0,89.1,25.7,35.5
2026-06-05,P05,120,4,0,0,74.2,27.1,33.9
2026-06-06,P05,120,5,1,0,97.2,30.8,32.9
2026-06-07,P05,120,6,1,0,102.4,25.6,35.0
2026-06-08,P05,120,0,0,0,85.9,30.0,37.0
2026-06-09,P05,120,1,0,0,82.6,30.3,38.0
2026-06-10,P05,120,2,0,0,86.3,26.5,36.0
2026-06-11,P05,120,3,0,0,82.6,30.7,37.8
2026-06-12,P05,120,4,0,0,85.8,27.8,32.3
2026-06-13,P05,120,5,1,0,105.6,28.9,34.6
2026-06-14,P05,120,6,1,0,99.7,27.9,39.1
2026-06-15,P05,120,0,0,0,83.9,29.7,37.7
2026-06-16,P05,120,1,0,0,79.8,31.3,29.3
2026-06-17,P05,120,2,0,0,74.0,28.9,35.0
2026-06-18,P05,120,3,0,0,75.1,30.4,33.4
2026-06-19,P05,120,4,0,0,80.6,29.2,36.4
2026-06-20,P05,120,5,1,0,95.5,28.5,39.7
2026-06-21,P05,120,6,1,0,102.1,31.2,36.0
2026-06-22,P05,120,0,0,0,71.5,27.9,35.7
2026-06-23,P05,120,1,0,0,85.8,31.6,37.4
2026-06-24,P05,120,2,0,0,75.5,29.2,35.4
2026-06-25,P05,120,3,0,0,78.4,26.1,37.5
2026-06-26,P05,120,4,0,0,79.5,30.8,32.0
2026-06-27,P05,120,5,1,0,94.1,37.4,33.6
2026-06-28,P05,120,6,1,0,100.9,30.0,33.3
2026-06-29,P05,120,0,0,0,87.9,28.8,36.6
2026-06-30,P05,120,1,0,0,88.3,27.1,34.8
2026-07-01,P05,120,2,0,0,78.0,25.8,37.0
2026-07-02,P05,120,3,0,0,81.9,29.4,38.1
2026-07-03,P05,120,4,0,0,83.7,29.7,35.5
2026-07-04,P05,120,5,1,0,105.3,27.3,40.2
2026-07-05,P05,120,6,1,0,98.6,30.7,41.5
2026-07-06,P05,120,0,0,0,68.8,28.5,35.0
2026-07-07,P05,120,1,0,0,87.8,28.0,44.1
2026-07-08,P05,120,2,0,0,72.3,29.8,35.1
2026-07-09,P05,120,3,0,0,82.0,27.6,34.9
2026-07-10,P05,120,4,0,0,70.9,29.2,31.8
2026-07-11,P05,120,5,1,0,93.2,29.1,35.8
2026-07-12,P05,120,6,1,0,104.4,25.8,37.4
2026-07-13,P05,120,0,0,0,81.1,28.2,33.9
2026-07-14,P05,120,1,0,0,79.2,31.0,35.1
2026-07-15,P05,120,2,0,0,83.7,28.3,41.2
2026-07-16,P05,120,3,0,0,79.7,28.5,31.5
2026-07-17,P05,120,4,0,0,72.8,29.8,35.5
2026-07-18,P05,120,5,1,0,100.8,27.4,35.7
2026-07-19,P05,120,6,1,0,96.5,29.6,35.6
2026-07-20,P05,120,0,0,0,88.5,27.4,39.4
2026-07-21,P05,120,1,0,0,74.6,27.9,33.7
2026-07-22,P05,120,2,0,0,85.6,30.0,36.6
2026-07-23,P05,120,3,0,0,80.7,26.4,40.2
2026-07-24,P05,120,4,0,0,86.2,28.9,36.2
2026-07-25,P05,120,5,1,0,102.6,28.5,35.6
2026-07-26,P05,120,6,1,0,97.2,28.1,34.8
2026-07-27,P05,120,0,0,0,83.1,28.2,34.9
2026-07-28,P05,120,1,0,0,76.6,25.5,40.7
2026-07-29,P05,120,2,0,0,82.0,31.0,34.6
2026-07-30,P05,120,3,0,0,86.6,29.3,40.4
2026-07-31,P05,120,4,0,0,79.5,28.8,34.7
2026-08-01,P05,120,5,1,0,99.9,29.5,40.5
2026-08-02,P05,120,6,1,0,106.9,29.2,39.7
2026-08-03,P05,120,0,0,0,66.6,27.9,36.9
2026-08-04,P05,120,1,0,0,83.8,29.9,36.0
2026-08-05,P05,120,2,0,0,77.4,27.1,41.7
2026-08-06,P05,120,3,0,0,85.0,32.0,36.2
2026-08-07,P05,120,4,0,0,77.1,30.2,36.1
2026-08-08,P05,120,5,1,0,98.9,28.9,34.4
2026-08-09,P05,120,6,1,0,95.3,28.4,32.2
2026-08-10,P05,120,0,0,0,82.5,30.9,34.0
2026-08-11,P05,120,1,0,0,70.9,29.9,36.9
2026-08-12,P05,120,2,0,0,79.7,25.9,30.6
2026-08-13,P05,120,3,0,0,87.8,28.4,37.6
2026-08-14,P05,120,4,0,0,79.3,29.9,32.5
2026-08-15,P05,120,5,1,0,97.4,25.8,33.0
2026-08-16,P05,120,6,1,0,96.1,24.8,34.8
2026-08-17,P05,120,0,0,0,76.2,26.2,35.8
2026-08-18,P05,120,1,0,0,79.5,27.0,42.0
2026-08-19,P05,120,2,0,0,83.0,31.5,35.2
2026-08-20,P05,120,3,0,0,83.9,30.7,33.2
2026-08-21,P05,120,4,0,0,76.3,35.7,35.0
2026-08-22,P05,120,5,1,0,101.8,28.4,38.6
2026-08-23,P05,120,6,1,0,94.8,26.6,39.5
2026-08-24,P05,120,0,0,0,80.6,23.2,36.3
2026-08-25,P05,120,1,0,0,78.7,30.6,37.1
2026-08-26,P05,120,2,0,0,81.2,29.1,37.0
2026-08-27,P05,120,3,0,0,74.1,27.1,33.7
2026-08-28,P05,120,4,0,0,73.2,30.8,39.3
2026-08-29,P05,120,5,1,0,102.4,27.6,34.6
2026-08-30,P05,120,6,1,0,97.4,31.5,37.7
2026-08-31,P05,120,0,0,0,87.9,26.7,35.5
2026-09-01,P05,120,1,0,0,73.6,25.7,35.7
2026-09-02,P05,120,2,0,0,78.0,27.8,31.7
2026-09-03,P05,120,3,0,0,80.5,28.3,38.8
2026-09-04,P05,120,4,0,0,82.2,25.9,37.3
2026-09-05,P05,120,5,1,0,96.6,32.5,36.1
2026-09-06,P05,120,6,1,0,97.1,28.0,31.8
2026-09-07,P05,120,0,0,0,85.7,33.9,31.2
2026-09-08,P05,120,1,0,0,78.4,28.7,34.5
2026-09-09,P05,120,2,0,0,85.4,31.8,35.5
2026-09-10,P05,120,3,0,0,89.5,29.0,35.5
2026-09-11,P05,120,4,0,0,80.9,27.2,40.4
2026-09-12,P05,120,5,1,0,102.4,28.1,35.6
2026-09-13,P05,120,6,1,0,95.2,29.6,32.4
2026-09-14,P05,120,0,0,0,79.6,27.7,37.8
2026-03-19,P06,57,3,0,0,40.4,14.7,17.1
2026-03-20,P06,57,4,0,0,36.4,13.5,17.3
2026-03-21,P06,57,5,1,0,48.6,13.2,15.9
2026-03-22,P06,57,6,1,0,47.9,15.3,19.9
2026-03-23,P06,57,0,0,0,39.8,12.7,19.2
2026-03-24,P06,57,1,0,0,36.1,13.0,17.9
2026-03-25,P06,57,2,0,0,34.9,14.7,17.2
2026-03-26,P06,57,3,0,0,38.9,12.9,18.4
2026-03-27,P06,57,4,0,0,39.2,13.4,18.6
2026-03-28,P06,57,5,1,0,41.4,14.2,17.1
2026-03-29,P06,57,6,1,0,45.7,14.0,18.0
2026-03-30,P06,57,0,0,0,36.3,13.7,17.2
2026-03-31,P06,57,1,0,0,38.9,15.2,16.6
2026-04-01,P06,57,2,0,0,41.0,12.4,17.7
2026-04-02,P06,57,3,0,0,34.1,13.9,18.3
2026-04-03,P06,57,4,0,0,42.6,13.9,16.2
2026-04-04,P06,57,5,1,0,49.8,13.9,17.4
2026-04-05,P06,57,6,1,0,49.6,15.0,14.9
2026-04-06,P06,57,0,0,0,38.1,13.8,15.8
2026-04-07,P06,57,1,0,0,34.3,13.7,16.6
2026-04-08,P06,57,2,0,0,36.4,13.7,16.8
2026-04-09,P06,57,3,0,0,38.0,15.6,17.2
2026-04-10,P06,57,4,0,0,42.3,15.2,18.6
2026-04-11,P06,57,5,1,0,45.8,13.5,16.0
2026-04-12,P06,57,6,1,0,48.5,13.7,17.9
2026-04-13,P06,57,0,0,0,38.7,14.0,16.8
